"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VM5","2020-02-27","1","Surface Water","0.4","0.23","1.2","93","7.1","9300","11000","0.11","0.014","0.027","8.1","1.1","31.9","2.5","1.1","17","19.1","0.35","0.51","0.63","0.04","2.8","0.008","2.7"
"Victoria Harbour","VM5","2020-02-27","1","Middle Water","0.3","0.18","1.1","77","5.9","4500","8600","0.094","0.012","0.025","8.1","0.3","32.3","2.5","0.98","16","19","0.29","0.74","0.85","0.03","2.6","0.007","2.3"
"Victoria Harbour","VM5","2020-02-27","1","Bottom Water","0.6","0.2","1.2","84","6.4","4000","7300","0.093","0.012","0.018","8.1","0.6","32.4","2.5","1.1","8.8","19","0.31","0.83","0.94","0.03","2.5","0.008","1.4"
"Victoria Harbour","VM5","2020-03-11","1","Surface Water","0.7","0.12","1.9","80","6.1","260","420","0.052","0.009","0.019","7.7","1.6","32.5","2.3","0.79","3.8","19.5","0.18","0.28","0.34","0.05","1.5","0.002","0.8"
"Victoria Harbour","VM5","2020-03-11","1","Middle Water","0.7","0.12","1.9","85","6.4","480","860","0.052","0.009","0.018","7.8","1.5","32.7","2.3","0.81","3.9","19.6","0.18","0.52","0.58","0.06","1.8","0.002","1"
"Victoria Harbour","VM5","2020-03-11","1","Bottom Water","1","0.11","1.7","87","6.6","460","840","0.074","0.01","0.026","7.9","1.4","32.7","2.3","0.92","3.8","19.6","0.19","0.46","0.54","0.05","1.8","0.003","0.9"
"Victoria Harbour","VM5","2020-04-24","1","Surface Water","0.7","0.2","0.5","86","6.2","430","790","0.12","0.011","0.007","7.6","1.5","32.1","2.8","0.44","11","22.2","0.33","0.7","0.83","0.04","3.8","0.003","2"
"Victoria Harbour","VM5","2020-04-24","1","Middle Water","0.7","0.18","0.4","68","4.9","370","810","0.11","0.011","0.013","7.6","<0.2","32.1","2.8","0.38","9.4","22.3","0.3","0.88","1","0.04","2.7","0.003","1.5"
"Victoria Harbour","VM5","2020-04-24","1","Bottom Water","0.7","0.17","0.5","80","5.7","220","780","0.11","0.01","0.007","7.6","<0.2","32.4","2.8","0.37","11","22.2","0.29","0.55","0.67","<0.02","2.5","0.003","1.7"
"Victoria Harbour","VM5","2020-05-13","1","Surface Water","0.9","0.19","3","90","6.2","250","980","0.13","0.012","0.006","7.8","1.4","32.1","2.4","0.82","11","24.8","0.33","0.44","0.58","0.03","3","0.005","2.4"
"Victoria Harbour","VM5","2020-05-13","1","Middle Water","0.8","0.17","2.4","71","4.9","320","1000","0.12","0.011","0.006","7.8","1.8","32.3","2.4","0.79","9.5","24.7","0.3","0.35","0.48","0.05","2.6","0.005","1.7"
"Victoria Harbour","VM5","2020-05-13","1","Bottom Water","0.8","0.16","1.9","75","5.2","380","970","0.11","0.012","0.006","7.8","2.4","33","2.4","0.78","8.5","24.2","0.28","0.63","0.75","0.04","3.5","0.004","1.6"
"Victoria Harbour","VM5","2020-06-08","1","Surface Water","0.8","0.18","1","66","4.6","850","4500","0.41","0.092","0.013","7.7","<0.2","25.2","1.8","2.1","5.9","26.6","0.68","0.25","0.75","0.04","2.2","0.004","1.2"
"Victoria Harbour","VM5","2020-06-08","1","Middle Water","0.8","0.13","<0.2","66","4.6","830","3100","0.36","0.088","0.007","7.7","0.3","26.7","1.8","2.1","9.9","26.3","0.58","0.17","0.62","0.03","2.2","0.003","1.7"
"Victoria Harbour","VM5","2020-06-08","1","Bottom Water","0.6","0.11","0.5","63","4.4","1400","5400","0.36","0.089","0.01","7.7","1.3","30.2","1.8","2.1","6.6","25.2","0.56","0.22","0.67","0.04","3.4","0.003","1.6"
"Victoria Harbour","VM5","2020-07-17","1","Surface Water","2.6","0.049","21","110","7.5","100","220","0.38","0.036","0.009","8.4","3.2","24.6","2.2","1.3","4.1","27.5","0.47","0.24","0.66","0.03","1.7","0.006","1.7"
"Victoria Harbour","VM5","2020-07-17","1","Middle Water","2.1","0.2","13","100","6.9","6700","21000","0.27","0.037","0.012","8.1","4.6","25.6","2.2","1.2","3.8","27","0.51","0.67","0.98","0.05","1.6","0.013","1.3"
"Victoria Harbour","VM5","2020-07-17","1","Bottom Water","1.4","0.18","12","30","4.7","2800","7500","0.24","0.034","0.013","7.9","4.3","33.1","2.2","1.4","5.5","23.1","0.45","0.63","0.9","0.06","4","0.006","1.7"
"Victoria Harbour","VM5","2020-08-13","1","Surface Water","1.2","0.1","6","92","6.2","180","480","0.23","0.041","0.005","8.1","1","26.1","2.8","0.33","6.7","28.7","0.37","0.69","0.96","0.04","2.1","0.007","1.9"
"Victoria Harbour","VM5","2020-08-13","1","Middle Water","1.2","0.098","5.3","87","5.8","480","1100","0.23","0.041","0.006","8","1.6","26.3","2.8","0.35","7.8","28.6","0.37","0.85","1.12","0.05","2.4","0.005","1.8"
"Victoria Harbour","VM5","2020-08-13","1","Bottom Water","0.7","0.17","3.8","51","3.4","370","710","0.2","0.028","0.022","7.7","2.3","30.8","2.8","1.1","12","26.8","0.4","0.91","1.14","0.06","3.6","0.004","3"
"Victoria Harbour","VM5","2020-09-21","1","Surface Water","0.8","0.16","0.6","65","4.2","820","1000","0.15","0.025","0.028","7.8","0.4","30.4","2.6","1.5","13","28.7","0.34","0.47","0.65","0.08","4.7","0.006","2.8"
"Victoria Harbour","VM5","2020-09-21","1","Middle Water","0.7","0.16","1","72","4.7","1400","2700","0.13","0.025","0.025","7.8","<0.2","30.6","2.6","1.1","12","28.8","0.32","0.53","0.69","0.07","4.8","0.006","2"
"Victoria Harbour","VM5","2020-09-21","1","Bottom Water","0.8","0.15","0.6","71","4.6","470","750","0.13","0.024","0.027","7.9","0.2","30.8","2.6","1.1","14","28.8","0.3","0.58","0.73","0.07","5","0.006","2"
"Victoria Harbour","VM5","2020-10-05","1","Surface Water","0.6","0.19","1.4","69","4.5","510","2400","0.12","0.023","0.026","7.9","<0.2","30.7","2","1","3","29","0.33","1.1","1.24","0.08","4.1","0.009","0.8"
"Victoria Harbour","VM5","2020-10-05","1","Middle Water","0.5","0.19","1","73","4.7","580","1300","0.12","0.022","0.027","7.9","0.8","30.9","2","1.1","3.7","29","0.33","1.3","1.44","0.08","4.3","0.009","0.9"
"Victoria Harbour","VM5","2020-10-05","1","Bottom Water","0.5","0.19","0.9","73","4.7","900","3700","0.12","0.023","0.028","7.9","0.6","31.3","2","1.1","3.2","29","0.33","1.2","1.34","0.09","4.8","0.009","0.8"
"Victoria Harbour","VM5","2020-11-04","1","Surface Water","0.6","0.057","3.8","82","5.6","50","130","0.097","0.03","0.02","7.9","1.2","33.1","2.7","0.96","1.4","24.6","0.18","0.97","1.1","0.04","5.1","0.002","<0.5"
"Victoria Harbour","VM5","2020-11-04","1","Middle Water","0.5","0.048","3.5","84","5.8","90","260","0.093","0.029","0.02","7.8","0.9","33.1","2.7","0.95","2.5","24.5","0.17","0.67","0.79","0.07","3.6","0.001","1.3"
"Victoria Harbour","VM5","2020-11-04","1","Bottom Water","0.5","0.045","2.2","90","6.2","110","190","0.093","0.037","0.019","7.8","1.8","33.1","2.7","0.95","2.6","24.5","0.18","0.45","0.58","0.05","3.9","0.001","0.6"
"Victoria Harbour","VM5","2020-12-03","1","Surface Water","0.9","0.06","3.2","87","6.3","120","250","0.13","0.018","0.016","7.8","1","32","2.5","0.3","10","22.3","0.21","0.76","0.91","0.06","4","0.001","1.7"
"Victoria Harbour","VM5","2020-12-03","1","Middle Water","0.8","0.054","3.6","94","6.7","110","250","0.13","0.019","0.016","7.8","1.6","32","2.5","0.33","11","22.5","0.2","0.57","0.72","0.05","4.6","0.001","2"
"Victoria Harbour","VM5","2020-12-03","1","Bottom Water","0.8","0.057","3.8","95","6.8","90","220","0.12","0.017","0.016","7.8","1","32.1","2.5","0.32","10","22.4","0.19","0.82","0.96","0.08","4.4","0.001","2.1"
"Victoria Harbour","VM6","2020-01-02","1","Surface Water","0.3","0.15","0.2","74","5.6","230","1100","0.17","0.018","0.035","8","1","32.1","2.5","1.4","4.6","19.5","0.34","0.82","1.01","0.07","2.6","0.004","0.8"
"Victoria Harbour","VM6","2020-01-02","1","Middle Water","0.3","0.14","<0.2","82","6.2","450","3000","0.17","0.017","0.033","8","0.7","32.3","2.5","1.4","4.8","19.8","0.33","0.84","1.03","0.1","2.7","0.004","0.7"
"Victoria Harbour","VM6","2020-01-02","1","Bottom Water","0.3","0.15","0.3","83","6.3","410","2400","0.17","0.017","0.034","8","0.9","32.3","2.5","1.2","5.2","19.8","0.34","0.75","0.94","0.1","2.9","0.004","0.8"
"Victoria Harbour","VM6","2020-03-11","1","Surface Water","1.1","0.13","4.5","75","5.7","2400","4800","0.075","0.01","0.026","7.8","<0.2","32.3","2.2","0.93","4.3","19.7","0.22","0.58","0.67","0.07","2.7","0.002","0.8"
"Victoria Harbour","VM6","2020-03-11","1","Middle Water","1.5","0.18","2.4","84","6.3","3000","6100","0.074","0.01","0.024","7.9","0.6","32.6","2.2","0.92","4.3","19.8","0.26","0.75","0.83","0.06","2.3","0.004","0.8"
"Victoria Harbour","VM6","2020-03-11","1","Bottom Water","1.1","0.15","1.4","84","6.4","910","1400","0.065","0.01","0.024","8","1.9","32.6","2.2","0.87","4.4","19.7","0.23","0.53","0.61","0.06","2.1","0.004","0.8"
"Victoria Harbour","VM6","2020-05-13","1","Surface Water","1.2","0.21","4.5","88","6.1","120","490","0.15","0.013","0.006","7.8","2.6","31.8","2.4","0.84","8.6","25.1","0.37","0.61","0.77","0.03","2.9","0.006","2.6"
"Victoria Harbour","VM6","2020-05-13","1","Middle Water","1","0.16","1.6","75","5.2","430","1500","0.11","0.011","0.006","7.8","1.9","33","2.4","0.74","7.4","24.2","0.28","0.24","0.36","0.05","4.7","0.004","1.7"
"Victoria Harbour","VM6","2020-05-13","1","Bottom Water","1","0.18","2.4","75","5.3","280","980","0.13","0.011","0.01","7.8","2.2","33.1","2.4","0.8","11","24.1","0.32","0.78","0.92","0.05","5.6","0.005","2.4"
"Victoria Harbour","VM6","2020-06-08","1","Surface Water","0.7","0.12","0.3","70","4.8","1100","2900","0.43","0.099","0.012","7.7","0.9","25.6","2.3","2.6","6.6","26.6","0.65","0.13","0.66","0.04","2.1","0.003","1.2"
"Victoria Harbour","VM6","2020-06-08","1","Middle Water","0.7","0.13","0.3","63","4.4","1100","3400","0.38","0.1","0.007","7.7","<0.2","26.2","2.3","2","6.7","26.4","0.61","0.17","0.65","0.03","2.3","0.003","1.2"
"Victoria Harbour","VM6","2020-06-08","1","Bottom Water","0.6","0.12","<0.2","52","3.6","1100","3300","0.39","0.1","0.008","7.7","1.3","31.6","2.3","2.6","7.1","24.7","0.61","0.23","0.72","0.04","7.6","0.003","1.6"
"Victoria Harbour","VM6","2020-07-17","1","Surface Water","2.7","0.043","20","93","6.4","190","430","0.38","0.037","0.01","8.5","3.6","24","2.2","1.3","5","27.8","0.46","0.25","0.67","0.04","1.9","0.007","2.2"
"Victoria Harbour","VM6","2020-07-17","1","Middle Water","2","0.19","15","95","6.6","16000","40000","0.27","0.04","0.007","8","3.6","30.2","2.2","1.2","4.7","24.7","0.5","0.69","1","0.06","1.9","0.008","2"
"Victoria Harbour","VM6","2020-07-17","1","Bottom Water","2.1","0.14","16","29","4.1","21000","55000","0.31","0.036","0.009","7.9","4.3","33.2","2.2","1.2","4.1","23","0.49","0.69","1.04","0.04","4.8","0.004","1.8"
"Victoria Harbour","VM6","2020-09-21","1","Surface Water","0.9","0.16","0.5","63","4.1","800","2700","0.16","0.027","0.026","7.8","0.8","30.3","2.3","1.6","12","28.7","0.35","0.86","1.05","0.08","7","0.006","2.4"
"Victoria Harbour","VM6","2020-09-21","1","Middle Water","0.8","0.16","0.3","69","4.5","1000","3100","0.14","0.027","0.028","7.8","1","30.5","2.3","1.2","13","28.7","0.33","0.62","0.79","0.07","5.3","0.006","2.2"
"Victoria Harbour","VM6","2020-09-21","1","Bottom Water","0.6","0.16","0.3","73","4.7","610","1100","0.13","0.024","0.027","7.9","1.1","30.8","2.3","1.1","14","28.8","0.31","0.58","0.73","0.07","5.7","0.007","1.8"
"Victoria Harbour","VM6","2020-10-05","1","Surface Water","0.5","0.22","0.7","68","4.4","610","1400","0.13","0.026","0.027","7.9","0.8","30.6","2.5","1.1","4","29.1","0.38","0.9","1.06","0.08","4.7","0.011","1"
"Victoria Harbour","VM6","2020-10-05","1","Middle Water","0.4","0.23","0.8","71","4.6","1600","3400","0.13","0.025","0.028","7.9","0.2","30.7","2.5","1.2","4.2","29.1","0.39","1.5","1.66","0.09","4.8","0.011","0.8"
"Victoria Harbour","VM6","2020-10-05","1","Bottom Water","0.6","0.22","0.6","69","4.5","1300","2700","0.12","0.025","0.033","7.9","0.4","31.1","2.5","1.2","4.6","29","0.37","1","1.15","0.09","5.8","0.011","1"
"Victoria Harbour","VM6","2020-11-04","1","Surface Water","0.6","0.074","3.8","87","6","180","330","0.098","0.031","0.021","7.8","0.6","33.1","3.8","0.95","1.6","24.6","0.2","0.48","0.61","0.04","4.4","0.002","<0.5"
"Victoria Harbour","VM6","2020-11-04","1","Middle Water","0.6","0.058","3.4","87","6","90","210","0.096","0.03","0.022","7.8","1","33.1","3.8","0.96","2.5","24.7","0.18","0.61","0.74","0.05","3.2","0.002","0.9"
"Victoria Harbour","VM6","2020-11-04","1","Bottom Water","0.5","0.069","2.7","89","6.2","130","340","0.095","0.031","0.022","7.8","1.3","33.1","3.8","0.91","2.5","24.7","0.2","0.56","0.69","0.05","3.4","0.002","0.7"
"Victoria Harbour","VM6","2020-12-03","1","Surface Water","0.9","0.065","3.4","88","6.3","40","80","0.13","0.018","0.017","7.8","1.1","32","2.9","0.31","9","22.4","0.21","0.63","0.78","0.06","4","0.002","1.3"
"Victoria Harbour","VM6","2020-12-03","1","Middle Water","0.9","0.061","3.3","93","6.7","60","150","0.13","0.018","0.016","7.8","1","32","2.9","0.33","12","22.6","0.21","0.56","0.71","0.06","4.2","0.001","2"
"Victoria Harbour","VM6","2020-12-03","1","Bottom Water","0.9","0.066","4.3","96","6.9","70","130","0.13","0.019","0.017","7.8","1.4","32","2.9","0.33","12","22.6","0.22","0.67","0.82","0.06","4.2","0.002","2.3"
"Victoria Harbour","VM7","2020-01-02","1","Surface Water","0.4","0.16","0.3","75","5.7","2800","7300","0.17","0.017","0.035","8","0.8","32.1","2.5","1.4","4.3","19.6","0.35","0.94","1.13","0.09","2.6","0.005","0.6"
"Victoria Harbour","VM7","2020-01-02","1","Middle Water","0.5","0.16","1.3","82","6.2","2300","7600","0.17","0.017","0.036","8","<0.2","32.2","2.5","1.2","5.4","19.8","0.35","0.57","0.76","0.1","2.7","0.005","0.8"
"Victoria Harbour","VM7","2020-01-02","1","Bottom Water","0.4","0.16","<0.2","81","6.1","3800","6800","0.17","0.017","0.034","8","1.5","32.2","2.5","1.2","5.1","19.8","0.35","0.7","0.89","0.08","3.1","0.005","0.8"
"Victoria Harbour","VM7","2020-03-11","1","Surface Water","1.2","0.2","1.8","81","6.1","3500","5400","0.093","0.01","0.026","7.2","1.4","32.1","2","0.99","4.9","19.8","0.3","0.58","0.68","0.06","2.7","<0.001","0.9"
"Victoria Harbour","VM7","2020-03-11","1","Middle Water","1.1","0.21","1.3","82","6.2","3000","5000","0.086","0.011","0.027","7.5","0.7","32.3","2","1","4.8","19.9","0.31","0.71","0.81","0.06","2.6","0.002","0.8"
"Victoria Harbour","VM7","2020-03-11","1","Bottom Water","1.4","0.19","1.1","78","5.9","2300","5100","0.081","0.01","0.027","7.6","1.5","32.5","2","0.96","5","19.9","0.28","0.88","0.97","0.07","2.8","0.003","1"
"Victoria Harbour","VM7","2020-05-13","1","Surface Water","1","0.17","2.8","89","6.1","220","880","0.18","0.013","0.006","7.8","1.6","30.9","2","0.99","12","25.3","0.36","0.46","0.65","0.03","1.7","0.005","2.7"
"Victoria Harbour","VM7","2020-05-13","1","Middle Water","1.2","0.19","3.1","76","5.3","400","1200","0.17","0.013","0.003","7.8","2.3","31","2","1","8.1","25.2","0.37","0.41","0.59","0.05","2.3","0.005","1.6"
"Victoria Harbour","VM7","2020-05-13","1","Bottom Water","1.1","0.17","2.1","74","5.1","400","1100","0.15","0.012","0.008","7.8","1.9","32.7","2","0.91","7.8","24.4","0.33","0.51","0.67","0.04","4","0.004","1.4"
"Victoria Harbour","VM7","2020-06-08","1","Surface Water","0.6","0.074","0.3","73","5.1","300","1000","0.49","0.11","0.01","7.7","1","24.5","1.8","3.5","6.3","26.8","0.67","0.25","0.85","0.03","2.1","0.002","1.3"
"Victoria Harbour","VM7","2020-06-08","1","Middle Water","0.5","0.073","0.4","65","4.5","410","800","0.45","0.11","0.011","7.7","1.4","25.6","1.8","3","7.7","26.6","0.63","0.11","0.67","0.03","2.6","0.002","1.4"
"Victoria Harbour","VM7","2020-06-08","1","Bottom Water","0.7","0.092","0.3","63","4.3","350","1800","0.36","0.094","0.011","7.7","0.9","29.4","1.8","2.4","7.6","25.9","0.55","0.25","0.7","0.03","3.2","0.002","1.7"
"Victoria Harbour","VM7","2020-07-17","1","Surface Water","2.6","0.04","19","104","7.1","100","130","0.37","0.037","0.007","8.3","3.4","24.2","2.4","1.4","4","27.9","0.45","0.23","0.64","0.06","2.3","0.004","2"
"Victoria Harbour","VM7","2020-07-17","1","Middle Water","2.2","0.2","14","101","7","9900","19000","0.27","0.042","0.005","8","3.1","26.5","2.4","1.4","4.8","26.4","0.51","0.66","0.97","0.07","2","0.01","2"
"Victoria Harbour","VM7","2020-07-17","1","Bottom Water","2.3","0.27","16","95","6.7","17000","30000","0.3","0.044","0.006","7.8","4.4","31.3","2.4","1.5","4.8","24.3","0.61","0.77","1.11","0.07","2.9","0.007","1.7"
"Victoria Harbour","VM7","2020-09-09","1","Surface Water","1.1","0.22","2.1","101","6.8","680","6000","0.12","0.037","0.032","7.8","<0.2","31.1","2.8","1.5","4.1","27","0.38","0.8","0.96","0.08","3.2","0.007","1"
"Victoria Harbour","VM7","2020-09-09","1","Middle Water","1.2","0.19","1.4","60","4","900","2500","0.11","0.034","0.088","7.8","0.4","31.6","2.8","1.5","7","26.8","0.33","0.25","0.39","0.17","4.2","0.006","1.9"
"Victoria Harbour","VM7","2020-09-09","1","Bottom Water","1.1","0.18","2.2","55","3.7","900","2700","0.11","0.032","0.031","7.7","<0.2","31.7","2.8","1.2","7.6","26.8","0.32","0.64","0.78","0.07","5.2","0.005","1.6"
"Victoria Harbour","VM7","2020-10-05","1","Surface Water","0.9","0.24","1.3","73","4.7","900","2800","0.14","0.026","0.028","7.9","0.9","30","2.6","1.1","3","29.1","0.41","1.2","1.37","0.09","3.9","0.012","0.9"
"Victoria Harbour","VM7","2020-10-05","1","Middle Water","0.7","0.23","0.9","75","4.9","500","2600","0.14","0.025","0.027","7.9","1.4","30.4","2.6","1.2","3.1","29.1","0.4","1.4","1.57","0.09","4.1","0.011","1.1"
"Victoria Harbour","VM7","2020-10-05","1","Bottom Water","0.5","0.22","0.8","73","4.7","1800","3800","0.13","0.025","0.027","7.9","1.2","31.2","2.6","1.2","3","28.9","0.38","1.1","1.26","0.09","6.9","0.011","0.8"
"Victoria Harbour","VM7","2020-11-04","1","Surface Water","0.7","0.11","2.7","79","5.5","2000","3700","0.1","0.032","0.024","7.8","1.5","33","2.7","0.98","2.7","24.7","0.24","0.47","0.6","0.04","4.2","0.003","0.7"
"Victoria Harbour","VM7","2020-11-04","1","Middle Water","0.4","0.11","3.5","80","5.5","500","1500","0.1","0.031","0.025","7.8","1","33","2.7","1","3","24.7","0.24","0.43","0.56","0.06","3.8","0.003","1.1"
"Victoria Harbour","VM7","2020-11-04","1","Bottom Water","0.7","0.11","2.9","83","5.7","320","640","0.1","0.031","0.024","7.8","1.5","33.1","2.7","0.96","3.3","24.7","0.24","0.72","0.85","0.05","4","0.003","1.1"
"Victoria Harbour","VM7","2020-12-03","1","Surface Water","0.7","0.1","4","82","5.9","2100","4900","0.15","0.018","0.022","7.8","1.2","31.8","2.6","0.36","12","22.6","0.27","0.67","0.84","0.06","4","0.002","1.8"
"Victoria Harbour","VM7","2020-12-03","1","Middle Water","0.9","0.11","3.5","91","6.5","1400","2600","0.15","0.019","0.021","7.8","1","32","2.6","0.35","13","22.6","0.28","0.57","0.74","0.06","4.2","0.003","2.2"
"Victoria Harbour","VM7","2020-12-03","1","Bottom Water","0.8","0.086","5.7","90","6.5","640","1000","0.14","0.018","0.021","7.8","0.8","32","2.6","0.35","12","22.6","0.24","0.76","0.92","0.06","4.8","0.002","2.2"
"Victoria Harbour","VM8","2020-01-02","1","Surface Water","0.9","0.3","0.9","71","5.4","4800","8200","0.17","0.022","0.034","8","0.3","31.9","2.5","1.5","5","19.7","0.49","0.81","1","0.09","5","0.008","1"
"Victoria Harbour","VM8","2020-01-02","1","Middle Water","0.7","0.3","0.5","77","5.8","5900","9300","0.17","0.021","0.039","8","0.5","32.1","2.5","1.5","4.6","20","0.49","1.3","1.49","0.11","2.2","0.009","0.8"
"Victoria Harbour","VM8","2020-01-02","1","Bottom Water","0.7","0.28","<0.2","80","6","3800","6200","0.17","0.022","0.037","8","1.1","32.1","2.5","1.3","4.4","20.1","0.47","0.99","1.18","0.1","3.5","0.009","0.7"
"Victoria Harbour","VM8","2020-03-11","1","Surface Water","1.3","0.12","2.2","82","6.2","760","1000","0.075","0.008","0.021","8.1","1.2","32.3","1.8","0.93","5.2","19.7","0.2","0.51","0.59","0.05","3.4","0.004","1"
"Victoria Harbour","VM8","2020-03-11","1","Middle Water","1.2","0.13","1.9","87","6.5","2100","3000","0.074","0.008","0.015","8.1","1","32.4","1.8","0.94","5.7","19.8","0.21","0.74","0.82","0.05","3.2","0.005","1"
"Victoria Harbour","VM8","2020-03-11","1","Bottom Water","0.8","0.12","1.5","88","6.6","1000","1600","0.067","0.007","0.017","8.1","1","32.6","1.8","0.93","8.2","19.8","0.19","0.31","0.38","0.04","5.3","0.004","1.2"
"Victoria Harbour","VM8","2020-05-13","1","Surface Water","1","0.13","2","96","6.7","590","1800","0.2","0.014","0.004","7.8","1.8","30.4","2.8","1.1","7.5","25.2","0.34","0.37","0.58","0.02","1.8","0.004","1.9"
"Victoria Harbour","VM8","2020-05-13","1","Middle Water","1","0.14","2","75","5.2","1400","4200","0.19","0.014","0.003","7.8","2.3","30.5","2.8","1.1","9.2","25.1","0.34","0.73","0.93","0.04","2.7","0.004","1.9"
"Victoria Harbour","VM8","2020-05-13","1","Bottom Water","0.7","0.13","2.2","76","5.3","1200","2200","0.16","0.011","0.019","7.8","1.6","33.3","2.8","0.94","6.6","23.7","0.3","0.78","0.95","0.04","6.5","0.003","1"
"Victoria Harbour","VM8","2020-06-08","1","Surface Water","0.7","0.051","<0.2","73","5.1","200","530","0.52","0.12","0.012","7.6","2","23.3","2.3","3.7","6.9","26.9","0.69","0.08","0.72","0.03","2.7","0.001","1.3"
